userid	cond	rnd	qnum	store1a	store1b	store1c	store1d	store2a	store2b	store2c	store2d	store3a	store3b	store3c	store3d	store4a	store4b	store4c	store4d	tlag	tlog	cor	choice
1947	1	2	12	79.69	22.22	60.42	100.78	72.36	25.98	58.02	99.55	74.8	22.91	59.46	108.16	74.93	18.35	66.74	108.48	442	6.091309882	1	2
1947	1	2	13	105.28	52.82	46.38	84.75	104.68	54.78	40.4	88.95	94.62	52.89	51.07	94.25	95.59	51.54	47.94	86.59	181	5.198497031	1	4
1947	1	2	14	50.49	58.77	87.12	88.27	38.92	55.56	73.38	96.19	44.94	56.03	77.87	93.5	44.61	58.61	80.71	95.2	514	6.242223266	0	4
1947	1	2	15	91.29	94.63	85.98	49.96	105.67	92.69	76.16	60.9	97.49	88.95	81.46	59.05	95.36	90.93	89.53	53.47	595	6.388561406	0	3
1947	1	2	16	65.56	44.05	62.71	61.38	64.73	50.79	61.67	56.91	58.45	39.8	62.39	59.5	66.91	42.68	59.1	67.28	232	5.446737372	0	2
1947	1	2	17	13.31	90.63	96.25	50.49	19.23	85.74	103.21	55.69	10.6	89.24	104.87	52.33	26.17	91.76	99.01	52.61	286	5.655991811	0	4
1947	1	3	1	78.04	30.21	58.34	91.14	74.17	36.47	54.82	91.24	68.89	29.4	60.7	85.14	73.09	32.79	55.9	88.18	1018	6.925595197	1	3
1947	1	3	2	23.33	18.78	70.69	101.45	23.44	18.58	81.72	110.07	17.41	22.26	86.91	105.46	13.65	17.65	78.77	112.03	1070	6.975413928	0	4
1947	1	3	3	26.1	22.48	89.83	48.89	23.24	17.08	90.69	47.66	21.25	24.79	94.78	50.72	27.12	32.51	98.15	46.53	1348	7.206377292	1	2
1947	1	3	4	80.79	53.9	31.76	39.88	75.37	53.07	26.39	40.22	86.12	69.12	34.09	39.39	77.6	62.98	23.47	44.91	2074	7.637234389	0	4
1947	1	3	5	102.07	26.21	14.75	102.9	103.14	19.49	26.98	87.24	90.48	20.43	19.39	104.48	91.2	29.05	8.17	96.2	786	6.666956792	1	4
1947	1	3	6	112.04	89.14	69.05	76.86	108.56	87.08	73.84	69.88	104.72	83	71.72	71.91	113.19	80.99	69.42	73.6	915	6.818924065	0	4
1947	1	4	1	21.81	29.04	105.49	31.09	13.89	28.27	103.11	30.88	10.19	34.72	94.97	27.97	17.51	35.59	101.92	26.15	1386	7.23417718	1	3
1947	1	4	2	47.67	81.61	115.12	27.36	51.9	95.75	117.56	16.01	50.55	91.03	111.46	29.16	61	83.7	113.27	24.65	849	6.744059186	1	1
1947	1	4	3	101.75	22.86	103.44	18.45	103.13	19.02	106.71	22.22	108.44	19.77	110.47	19.71	108.59	25.43	109.72	27.84	706	6.559615238	1	1
1947	1	4	4	62.14	69.28	56.82	97.08	73.82	71.85	56.33	100.73	68.71	74.47	57.65	101.87	72.29	66.55	55.33	101.46	1000	6.907755279	1	1
1947	1	4	5	42.47	114.54	86.72	122.04	49.01	106.4	90.54	120.1	34.31	108.33	86.26	106.46	45.41	103.8	84.99	111.11	636	6.455198563	1	3
1947	1	4	6	62.15	70.4	12.39	61.63	64.73	74.23	16.48	59.67	70.4	75.16	23.83	66.31	74.78	75.73	19.11	55.64	821	6.71052311	1	1
1947	1	4	7	99.5	22.69	96.55	42.1	105.19	22.15	93.99	47.93	111.6	15.29	101.84	44.72	107.89	18.7	103.34	45.61	773	6.650279049	1	1
1947	1	4	8	35.97	52.2	72.06	31.1	44.99	53.23	70.33	26.05	44.12	56.56	70.45	28.85	35.11	57.82	63.21	26.7	550	6.309918278	1	4
1947	1	4	9	23.32	20.63	31.63	106.09	16.27	22.71	39.85	106.27	23.02	20.2	38.14	98.2	16.87	12.83	33.84	108.16	418	6.035481433	1	4
1947	1	4	10	75.8	41.57	32.47	117.8	80.93	28.9	28.67	115.31	72.32	41.82	24.41	108.03	75.84	39.1	24.63	116.28	769	6.64509097	1	3
1968	1	1	1	58.53	20.85	47.97	34.04	70.83	28.9	46.93	32.63	60.24	22.18	44.09	26.37	67.24	35.06	49.02	31.22	454	6.118097198	0	1
1968	1	1	2	49.96	34.94	25.26	106.9	41.56	32.37	29.23	106.24	48.33	37.53	24	114.03	42.31	38.88	35.68	105.27	698	6.548219103	0	1
1968	1	1	3	104.58	55.79	67.34	82.58	110.92	51.51	66.52	84.48	111.27	44.5	62.37	87.63	104.23	42.28	62.56	81.13	523	6.259581464	0	3
1968	1	1	4	64.67	38.91	83.34	79.52	59.08	42.84	87.08	78.03	59.61	43.12	89.13	72.66	50.43	41.32	77.75	81.54	290	5.669880923	1	4
1968	1	1	5	36.6	29.77	63.59	82.54	41.54	24.11	61.61	85.25	36.51	25.9	53.88	83.47	40.23	25.77	58.21	89.39	595	6.388561406	0	2
1968	1	1	6	78.09	99.78	39.21	61.3	76.41	100.23	42.89	70.56	74.95	93.77	35.53	61.74	81.98	95.09	39.5	66.1	456	6.12249281	1	3
1968	1	1	7	100.3	77.18	116.88	43.72	104.52	74.23	108.48	37.89	109.89	77.02	117.04	49.93	105.3	79.32	110.48	35.16	478	6.169610733	1	2
1968	1	1	8	85.13	53.04	108.47	54.39	86.61	63.16	110.4	49.11	85.51	51.23	105.06	59.67	84.24	55.07	98.94	50.46	500	6.214608098	0	3
1968	1	1	9	77.31	32.12	95.79	78.08	69.59	29.08	83.83	87.49	77.31	28.21	94.66	85.24	75.46	26.4	102.34	79.81	660	6.492239835	1	2
1968	1	1	10	61.64	88.88	40.19	68.11	63.65	84.94	36.79	66.11	63.39	91.93	43.01	72.01	65.44	80.81	37.48	73.33	386	5.95583737	1	2
1968	1	1	11	115.18	68.37	47.34	99.81	114.47	65.57	34.81	91.34	116.58	69.49	44.03	99.84	112.64	60.15	45.18	96.89	623	6.434546519	1	2
1968	1	1	12	64.41	32.18	36.85	28.97	62.43	33.57	42.67	31.22	59.64	27	36.13	31.54	64.73	36.56	39.98	30.58	455	6.120297419	0	2
1968	1	1	13	107.44	59.39	46.99	85.26	94.77	50.28	49.01	88.93	97.45	60.58	56.86	76.32	102.73	53.42	46.83	72.11	366	5.902633333	0	2
1968	1	1	14	21.17	52.49	54.38	80.67	18.8	61.73	52.09	81.25	14.22	52.25	42.6	88.2	6.22	51.26	48.76	85.29	398	5.986452005	1	4
1968	1	1	15	23.51	28.33	88.64	102.97	24.07	19.51	94.44	101.94	15.63	30.89	93.28	99.48	9.54	28.73	85.58	103.41	265	5.579729826	1	4
1968	1	1	16	58.56	14.06	60.14	74.11	59.56	16.79	72.56	80.22	56.05	18.17	62.03	79.13	58.95	18.53	73.56	67.74	440	6.086774727	1	1
1968	1	2	1	72.21	85.83	112.94	77.35	70.43	90.83	102.98	69.34	72.97	89.96	115.48	78.67	70.88	86.68	105.54	75.36	359	5.883322389	1	2
1968	1	2	2	44.59	111.06	45.71	40.31	49.63	115.04	49.29	41.79	46.32	115.21	39.7	45.95	48.29	114.06	49.61	46.86	385	5.953243334	1	1
1968	1	2	3	64.63	31.42	81.02	65.67	76.06	30.57	83.74	66.98	71.78	27.48	85.43	68.31	68.94	28.71	77.33	72.81	490	6.194405391	1	1
1968	1	2	4	68.16	79.58	61.11	67.96	68.71	82.35	52.94	62.92	69.93	86.46	52.18	69.79	67.56	87.57	53.62	65.77	675	6.514712691	1	2
1968	1	2	5	95.31	109.14	92.06	51.51	90.07	107.47	86.63	48.73	90.19	105.29	87.81	56.77	98.97	112.3	82.98	51.9	581	6.364750757	0	3
1968	1	2	6	42.71	75.53	88.47	23.93	40.43	76.15	94.29	28.01	42.97	81.43	93.21	31.37	40.2	80.13	94.18	24.32	581	6.364750757	1	1
1968	1	2	7	20.66	91.99	13.17	34.52	24.98	87.64	14.88	27.35	26.87	82.65	21.99	39.92	27.75	89.83	19.97	31.64	559	6.326149473	0	1
1968	1	2	8	107.36	30.49	103.87	67.71	94.06	31.18	99.54	69.68	100.85	27.95	105.14	66.41	109.72	32.68	101.75	71.35	470	6.152732695	1	2
1968	1	2	9	76.03	47.65	82.9	31.52	72.28	41.9	73.19	42.79	71.43	43.49	80.77	40.86	73.02	48.36	79.24	48.25	524	6.261491684	1	2
1968	1	2	10	77.17	25.73	61.84	90.96	60.78	31.82	59.34	92.71	64.87	33.54	58.74	92.84	65.56	25.9	55.22	87.91	618	6.426488458	0	2
1968	1	2	11	75.7	38.51	31.25	96.51	74.37	35.74	29.67	102.19	84.39	36.42	30.39	99.84	83.44	39.64	35.16	105.11	333	5.80814249	1	2
1968	1	2	12	103.16	62.24	45.33	97.54	93.73	62.18	48.78	104.09	92.29	65.43	43.21	100.76	93.11	70.13	51.93	107.24	533	6.278521424	0	2
1968	1	2	13	24.91	51.61	91.63	90.71	24.6	49.35	85.86	79.87	27.23	54.77	90.53	84.31	28.6	50.1	85.51	82.79	425	6.052089169	1	2
1968	1	2	14	22.27	70.65	95.74	93.49	19.97	76.03	89.38	82.99	24.31	70.52	84.21	82.47	23.67	65.38	87.65	94.75	355	5.87211779	0	2
1968	1	2	15	109.8	58.7	100.93	42.51	103.26	57.59	92.76	47.36	102.36	56.54	104.31	48.91	109.04	60.86	101.56	49.06	522	6.257667588	1	2
1968	1	2	16	17.38	111.32	102.9	37.05	6.51	106.85	95.09	40.77	16.06	105.41	103.8	32.45	14.51	101.39	106.59	38.05	207	5.332718793	1	2
1968	1	2	17	77.49	36.23	59.43	67.47	77.57	30.04	60.79	73.34	73.14	34.39	58.27	65.47	66.23	27.74	57.96	68.87	389	5.963579344	1	4
1968	1	3	1	96	45.32	10.89	48.36	101.71	40.94	19.83	43.72	103.85	45.72	12.4	53	102.6	41.23	22.84	54.36	427	6.056784013	1	1
1968	1	3	2	36.81	29.22	109.01	60.86	28.21	21.66	109.89	69.32	38.94	19.35	109.34	66.1	33.74	22.95	111.15	53.39	446	6.100318952	0	2
1968	1	3	3	94.32	81.76	62.47	95.14	96.76	79.22	59.17	101.56	85.71	82.57	56.14	97.71	91.48	76.52	67.76	94.85	451	6.11146734	1	3
1968	1	3	4	16.58	55.57	69.81	48.51	17.06	51.03	69.09	43.75	20.02	50.04	71.63	49.66	18.32	46.38	69.38	41.58	560	6.327936784	0	2
1968	1	3	5	90.35	16.08	22.8	24.94	100.76	18.51	27.55	27.13	96.89	11.71	18.35	32.97	97.17	23.49	17.69	26.87	520	6.253828812	1	1
1968	1	3	6	63.25	92.42	21.08	98.57	73.61	98.1	13.61	104.35	72.73	93.76	27.24	101.3	73.58	86.3	24.03	97.87	452	6.11368218	1	1
1968	1	3	7	70.95	43.44	81.92	92.09	82.69	47.12	87.16	97.88	68.49	44.55	73.34	89.38	64.89	46.68	81.07	94.1	408	6.011267174	0	4
1968	1	3	8	69.38	38.55	24.84	40.22	78.56	44.78	23.61	53.44	63.88	35.54	22.44	46.44	72.45	50.86	27.51	40.8	381	5.942799375	1	3
1968	1	3	9	31.9	33.72	71.33	28.1	28.46	28.05	59.6	28.45	34.54	27.23	70.83	24.68	40.8	25.36	69.76	17.44	587	6.37502482	0	1
1968	1	3	10	43.48	112.41	21.54	104.8	48.52	112.65	17.67	105.48	44.22	120.11	19.94	102.68	39.83	117.91	16.65	101.1	454	6.118097198	0	2
1968	1	3	11	17.92	81.49	43.95	111.68	20.92	78.98	45.93	110.66	18.01	80.56	32.02	113.84	22	83.45	39.07	114.96	913	6.816735881	1	3
1968	1	3	12	78	52.17	88.08	55.87	86.08	53.01	92.8	67.15	78.47	51.86	88.88	59.82	84.52	54.98	94.72	61.69	526	6.265301213	1	1
1968	1	3	13	92.69	55.98	34.15	98.7	99.86	52.28	26.64	93.54	94.83	60.04	33.51	98.98	96.53	59.58	27.74	101.93	611	6.415096959	0	1
1968	1	3	14	9.32	15.67	27.79	29.15	7.74	16.81	22.48	27.31	15.23	24.88	24.84	29.84	21.29	19.29	23.43	27.69	575	6.354370041	1	2
1968	1	3	15	70.79	81.15	79.73	22.26	72	75.02	81.66	23.27	73.84	75.84	87.36	19.45	69.36	77.06	83.94	10.8	535	6.282266747	0	2
1968	1	4	1	87.77	105.6	11.94	52.6	81	98.94	20.36	53.25	80.82	102.85	15.06	41.74	82.41	93.89	15.29	41.21	365	5.899897354	0	2
1968	1	4	2	67.55	73.68	52.28	96.24	69.05	67.04	61.47	89.45	62.54	69.57	64.38	97.38	69.75	66.9	51.8	87.24	508	6.230481448	0	2
1968	1	4	3	100.1	42.65	65.44	27.19	101.47	40.48	65.52	34.06	98.51	40.62	67.54	29.57	104.52	42.75	58.85	19.98	504	6.222576268	0	3
1968	1	4	4	66.92	22.32	55.9	112.44	61.4	13.85	59.89	110.08	66.03	27.85	57.3	109.81	70.65	23.08	57.07	111.95	451	6.11146734	1	2
1968	1	4	5	15.19	80.3	48.36	80.66	18.93	80.77	43.41	73.46	20.56	73.4	49.15	83.82	11.49	81.02	51.09	81.13	448	6.104793232	1	2
1968	1	4	6	109.98	42.93	82.41	105.66	103.26	44.85	91.06	96.51	107.94	40.65	85.97	104.93	110.02	32.23	92.18	94.37	405	6.003887067	0	2
1968	1	4	7	81.39	111.23	92.25	64.84	89.88	115.61	93.68	56.39	81.57	120.13	87.71	62.56	86.03	110.76	77.96	65.86	439	6.084499413	0	1
1968	1	4	8	56.8	31.81	71.33	82.58	52.8	39.43	72.63	88.52	54.6	30.49	76.14	75.65	48.31	30.02	67.05	80.54	593	6.385194399	1	4
1968	1	4	9	47.99	42.82	82.09	28.73	49.71	35.49	77.47	25.01	47.09	34.43	84.46	31.06	51.81	38.71	78.81	22.56	470	6.152732695	0	3
1968	1	4	10	73.39	24.91	90.61	92.04	64.16	26.7	100.68	98.1	68.24	29.61	102.03	97.08	69.89	31.77	97.99	98.69	912	6.81563999	1	1
1968	1	4	11	35.22	57.13	56.32	68.56	42.77	55.62	47.31	78.62	31.58	54.61	52.07	71.78	33.43	56.31	56.44	76.8	440	6.086774727	1	3
1968	1	4	12	21.7	87.89	26.66	45.1	17.41	95.43	19.73	59.42	27.08	89.89	26.29	46.52	13.08	92.53	17.79	49.24	523	6.259581464	1	4
1968	1	4	13	52.23	50.9	104.8	67.69	62.36	55.85	107.21	73.76	58.45	53.67	104.65	64.35	56.42	59.69	107.11	71.34	687	6.532334292	1	1
1968	1	4	14	99.59	76.09	104.31	54.98	94.55	84.09	88.74	58.83	95.24	82.93	100	63.45	100.15	87.01	95.65	54.8	480	6.173786104	1	2
1968	1	4	15	107.12	55.57	18.84	36.71	98.7	50.76	10.59	34.12	100.06	49.3	17.77	35.59	97.27	49.65	20.48	36.15	544	6.298949247	1	2
2305	2	1	1	101.96	73.15	67.31	39.76	96.45	71.37	58.32	37.3	100.83	73.92	63.45	47.21	95.84	71.43	62.5	41.7	416	6.03068526	1	2
2305	2	1	2	48.26	99.23	69.27	90.66	39.06	102.01	73.87	98.18	41.95	104.75	69.3	94.49	41.22	102.14	63.94	90.87	493	6.200509174	1	4
2305	2	1	3	81.17	104.67	46.03	36.53	97.8	97.48	43.49	37.4	91.48	102.9	43.78	43.02	89.05	104.72	52.83	48.7	553	6.315358002	1	1
2305	2	1	4	37.84	46.76	104.75	38.25	40.68	51.08	106.46	43.1	40.81	50.22	100.79	40.67	36.64	52.01	110.21	45.35	328	5.793013608	1	1
2305	2	1	5	84.25	116.53	108.44	106.8	85.83	111.13	109.21	104.78	96.72	114.76	106.65	107.99	93.91	114.34	116.81	104.88	442	6.091309882	1	2
2305	2	1	6	82.46	34.68	15.74	71.78	70.69	36.82	17	71.79	78.54	36.75	9.77	76.58	80.57	35.46	22.65	73.65	377	5.932245187	0	3
2305	2	1	7	112.76	42.51	25.55	54.75	114.21	39.22	28.63	56.73	110.37	39.53	15.33	52.56	112.35	33.45	25.83	63.8	343	5.837730447	1	3
2305	2	1	8	72.89	37.87	68.73	47.76	64.01	47.21	66.1	43.9	78.21	45.47	74.98	44.98	68.15	46.73	72.12	41.66	969	6.876264612	0	4
2305	2	1	9	92.21	106.08	44.82	56.73	88.59	108.37	39.32	62.74	92.19	106.92	41.52	49.32	90.26	104.9	37.73	51.19	558	6.324358962	1	4
2305	2	1	10	84.87	105.89	27.66	49.91	96.49	104.95	37.8	46.25	93.77	102.17	38.6	45.84	91.5	94.75	38.93	52.44	446	6.100318952	1	1
2305	2	1	11	52.04	90.39	90.15	21.29	48.52	94.83	95.31	14.46	53.87	96.34	81.38	13.07	57.45	91.2	96.78	14.96	491	6.196444128	0	2
2305	2	1	12	39.06	102.98	83.89	99.09	34.92	107.41	79.6	92.85	40.13	97.36	86.24	96.27	43.64	103.17	86.81	96.26	942	6.848005275	0	3
2305	2	1	13	57.65	88.28	73.88	69.16	57.53	84.58	67.06	65.77	59.04	86.88	65.48	70.8	57.69	84.58	73.69	75.23	360	5.886104032	1	2
2305	2	1	14	33.06	78.08	78.22	103.41	37.01	76.65	82.43	104.9	33.16	76.23	76.96	100.62	38.55	70.27	82.94	110.57	786	6.666956792	1	3
2305	2	1	15	30.33	12.27	26.77	103.26	35.04	13.27	33.46	112.69	33.28	17.32	28.85	101.67	38.66	16.94	25.61	114.28	229	5.433722004	0	3
2305	2	1	16	51.4	24.81	60.89	108.1	51.44	29.41	70.64	100.8	47.63	28.64	61.25	100.39	51.15	29.07	67.94	110.02	257	5.549076085	1	3
2305	2	2	1	75.56	81.48	101.57	35.63	67.8	77.14	102.06	36.11	65.27	79.16	99.03	34.28	77.28	87.24	105.87	36.42	649	6.475432717	1	3
2305	2	2	2	101.91	67.16	35.33	32.77	103.05	68.54	28	38.54	100.88	71.45	25.66	30.47	93.28	74.66	25.23	28.87	1139	7.037905963	1	4
2305	2	2	3	17.95	41.1	33.39	65.64	16.63	35.96	37.9	73.61	24.75	37.03	39.68	68.19	23.73	37.17	34.2	68.8	833	6.725033642	0	4
2305	2	2	4	23.13	61.54	54.73	74.95	32.12	64.86	46.12	80.49	29.08	71.14	55.34	77.67	32	62.27	59.42	79.94	545	6.300785795	1	1
2305	2	2	5	71.92	41.35	112.9	74.95	69.4	36.67	102.86	73.23	71.65	46.2	111.98	75.19	78.23	35.9	113.87	73.35	473	6.159095389	1	2
2305	2	2	6	26.08	49.02	20.75	26.92	16.85	49.62	8.86	34.12	19.99	42.72	10.74	26.57	21.6	43.35	21.57	30.85	769	6.64509097	1	3
2305	2	2	7	111.76	94.59	50.09	37.58	106.53	84.77	43.05	32.14	108.53	85.28	44.19	35.55	109.44	95.2	49.25	33.46	801	6.685860947	1	2
2305	2	2	8	81.77	40.57	46.36	42.53	76.37	46.9	57.29	36.41	68.86	43.41	49.08	37.27	79.46	38.25	51.03	34.83	1790	7.489970899	0	4
2305	2	2	9	62.69	17.9	108.37	64.72	57.37	20.46	106.02	64.64	66.85	27.59	105.98	66.71	64.95	21.48	96.13	59.7	506	6.226536669	1	4
2305	2	2	10	77.14	56.85	42.95	47.83	85.75	60.49	40.94	46.53	84.89	50.12	44	52.08	86.91	56.99	43.56	47.31	534	6.280395839	0	2
2305	2	3	1	90.88	53.01	84.63	64.76	80.19	58.6	80.75	62.25	89.03	51.12	80.47	63.31	79.31	55.89	79.76	59.85	896	6.797940413	1	4
2305	2	4	1	83.42	116.37	29.16	83.29	82.24	108.75	27.69	83.67	78.41	108.55	24.2	77.19	83.98	114.22	34.82	88.85	1218	7.104965448	1	3
2306	1	1	1	53.18	47.64	71.88	82.11	35.99	56.94	63.66	82.73	43.3	55.92	71.81	80	47.64	55.54	62.96	81.43	154	5.036952602	0	3
2306	1	1	2	31.23	94.94	47.52	45.93	24.69	89.76	43.55	44.45	27.74	90.05	38.07	38.69	27.47	95.82	47.27	40.23	225	5.416100402	0	2
2306	1	1	3	26.37	78.61	25.67	82.99	17.93	71.99	19.42	96.61	17.45	76.16	19.57	87.05	23.6	85.21	18.85	84.95	194	5.267858159	1	3
2306	1	1	4	49.2	90.2	47.11	25.46	49.47	77.46	46.44	24.88	53.83	72.88	50.34	26.76	51.53	79.58	47.12	25.79	183	5.209486153	0	4
2306	1	1	5	35.15	94.72	46.96	77.84	49.1	94.7	55.35	78.53	45.57	94.71	51.29	74.35	39.37	91.96	53.63	79.06	273	5.609471795	0	4
2306	1	1	6	46.63	11.51	109.33	90.38	48.87	7.8	111.19	83.84	50.85	23.05	114.83	94.62	49.94	13.51	106.68	90.55	204	5.318119994	0	1
2306	1	1	7	50.21	60.22	57.1	87.54	40.26	62.44	52.94	92.53	46.56	62.06	66.6	89.05	48.01	69.41	61.05	94.02	274	5.613128106	1	2
2306	1	1	8	28.88	31.71	86.51	101.42	36.39	26.74	88.26	105.19	22.42	29.65	92.13	109.27	22.46	29.83	82.67	104.62	314	5.749392986	0	1
2306	1	1	9	29.14	44.04	76.9	100.18	19.17	57.27	73.12	99.78	28.26	53.4	76.55	95.48	21.48	55.86	66.29	97.29	251	5.525452939	1	4
2306	1	1	10	77.27	103.34	69.41	11.51	81.49	99.94	76.55	14.99	86.12	101.47	69.26	19.88	74.77	90.44	70.22	20.28	268	5.590986981	0	1
2306	1	1	11	72.48	109.8	82.61	71.02	84.46	105.95	80.26	78.7	77.48	108.59	73.63	85.14	80.7	114.32	75.96	73.51	182	5.204006687	1	1
2306	1	1	12	19.07	118.6	67.25	85.74	15.54	112.73	59.38	81.45	15.44	106.97	71.67	87.81	18.51	106.94	72.92	82.03	256	5.545177445	0	3
2306	1	1	13	73.69	15.82	95.9	32.51	65.76	19.9	92.15	34.84	71.93	22.21	103.76	36.74	65.51	22.46	98.11	34.49	174	5.159055299	1	2
2306	1	1	14	57.47	109.41	107.68	31.42	49.87	100.15	112.54	25	59.84	104.29	103.28	26.59	61.25	100.61	112.8	26.53	193	5.262690189	1	2
2306	1	1	15	43.2	35.1	107.89	74.28	43.58	35.25	110.04	70.98	46.27	33.49	102.32	66.17	44.71	42.67	112.23	69.26	153	5.030437921	0	2
2306	1	1	16	29.59	107.35	44.77	78.03	35.72	106.91	54.24	78.24	34.69	111.3	46.4	71.96	36.49	112.4	50.31	82.65	236	5.463831805	1	1
2306	1	1	17	48.36	35.31	119.13	23.17	49.41	42.8	118.6	17.06	52.11	36.38	114.11	16.5	56.01	42	119.26	14.01	220	5.393627546	0	1
2306	1	1	18	66.5	23.71	59.05	47.24	64.29	27.42	55.11	45.98	57.31	25.51	57.81	41.85	63.68	32.99	54.35	41.42	208	5.33753808	1	3
2306	1	1	19	103.44	98.84	89.6	113.19	95.66	98.07	95.95	110.23	105.98	89.49	91.36	108	98.09	92.2	103.55	112.14	194	5.267858159	0	2
2306	1	1	20	93.21	39.46	17.48	42.9	96.71	35.77	18.24	45.19	96.95	34.13	18.73	36.35	98.2	32.7	12.25	36.08	184	5.214935758	0	1
2306	1	1	21	83.68	82.74	42.74	105.54	85.67	81.22	43.65	104.81	79.36	76.14	43.75	108.12	90.53	79.71	42.91	104.22	190	5.247024072	0	1
2306	1	1	22	78.67	85.24	63.46	41.06	78.05	85.73	53.15	45.05	84.82	84.09	64.79	37.77	81.36	71.57	59.79	42.04	254	5.537334267	0	1
2306	1	1	23	103.23	58.76	23.42	58.6	113.74	67.15	26.68	62.32	108.65	54.33	28.4	61.49	103.88	65.65	28.58	58.01	200	5.298317367	0	4
2306	1	1	24	61.75	111.39	82.81	39.95	69.31	110.79	87.81	36.91	74.04	111.96	96.08	30.58	70.42	109.31	91.17	36.93	179	5.187385806	1	1
2306	1	1	25	15.2	23.34	17.93	67.96	15.09	25.4	23.47	61.45	19.22	16.74	23.87	69.94	19.61	15.83	25.24	58.46	177	5.176149733	0	2
2306	1	1	26	23.28	117.96	75.82	89.99	27.44	114.08	88.6	84.32	29.67	114.03	87.12	81.46	28.58	115.33	79.04	90.52	175	5.164785974	1	1
2306	1	1	27	81.63	27.6	94.01	116.37	75.89	30.22	95.88	108.09	75.33	20.74	90.13	102.49	70.14	30.75	101	107.72	174	5.159055299	0	2
2306	1	1	28	36	94.64	87.18	63.8	33.33	88.45	88.37	63	32.74	96.26	100.87	59.27	44.97	88.72	84.48	64.81	180	5.192956851	0	3
2306	1	1	29	103.48	67.35	20.85	103.79	103.22	80.55	19.22	105.33	102.23	68.4	20.63	115.34	108.81	75.59	17.42	105.11	195	5.272999559	0	3
2306	1	1	30	54.62	90.86	36.05	106.15	61.78	96.43	26.38	100.88	70.17	94.31	38.73	105.04	54.65	88.27	27.03	103.96	220	5.393627546	1	4
2306	1	1	31	28.67	23.09	37.05	67.36	25.13	30.02	42.24	63.42	36.07	16.45	42.22	71.88	39.91	30.23	49.48	67.14	173	5.153291595	0	3
2306	1	1	32	105.76	65.7	86.01	44.05	101.55	60.24	98.34	48.07	104.85	63.52	90.53	42.01	104.63	62.42	80.62	44.32	140	4.941642423	1	4
2306	1	1	33	44.05	70	32.68	51.41	36.6	76.93	23.1	49.81	43.95	66.35	35.2	52.68	38.66	69.22	35.62	57.51	150	5.010635294	0	3
2306	1	1	34	41.99	107.93	19.08	106.65	35.34	111.78	26.41	106.86	43.59	108.91	12.55	105.61	43.85	109.35	23.67	104.46	133	4.890349128	0	1
2306	1	1	35	25.41	87.96	19.21	87.44	17.53	94.28	17.42	79.15	23.91	94.21	13.33	85.5	21.23	101.82	17.69	77.12	141	4.94875989	1	2
2306	1	1	36	91.81	26.04	65.72	25.31	89.78	22.65	59.16	21.74	97.16	25.22	57.48	23.43	93.2	26.89	69	25.09	168	5.123963979	0	1
2306	1	1	37	27.47	81.53	59.59	54.15	22.78	89.76	68.25	53.26	24.92	90.84	63.77	55.3	22.71	81.97	59	54.04	143	4.96284463	1	4
2306	1	1	38	69.68	78.16	104.83	73.59	57.44	74.11	113.61	69.37	70.25	76.83	104.49	75.27	65.49	72.57	103.89	79.14	172	5.147494477	1	2
2306	1	1	39	23.9	19.95	98.17	17.45	20.12	15.74	94.09	11.15	16.9	21.74	97.14	14.22	17.15	18.28	94.3	23.53	150	5.010635294	1	2
2306	1	1	40	75.97	112.15	23.74	77.21	76.82	117.15	35.23	68.61	71.49	117.84	29.14	73.12	75.48	113.62	30.04	61.72	219	5.38907173	0	3
2306	1	1	41	109.29	97.16	62.75	90.4	110.3	89.28	58.87	79.03	110.69	97.09	57.49	81.57	107.52	94.06	59.75	88.05	149	5.003946306	0	4
2306	1	2	1	47	45.52	48.22	74.08	42.36	42.41	57.9	80.5	43.44	52.04	63.47	81.15	43.86	46.92	57.61	80.11	336	5.81711116	0	2
2306	1	2	2	29.18	91.79	84.59	53.26	28.96	82.13	73.94	60.28	28.09	91.78	72.32	63.89	25.73	87.31	82.98	57.22	480	6.173786104	0	4
2306	1	2	3	25.02	75.51	112.48	84.33	24.45	80.24	103.97	78.28	24.62	82.88	117.94	75.71	17.26	79.08	115.17	83.81	267	5.587248658	0	3
2306	1	2	4	50.04	107.14	88.35	53.5	48.71	110.72	90.11	55.48	51.81	105.35	82.55	64.86	52.63	110.73	93.04	57.89	295	5.686975356	0	2
2306	1	2	5	38.23	79.01	69.17	30.24	39.4	80.66	64.21	27.38	39.46	83.52	71.43	25.35	36.26	76.37	57.75	34.48	442	6.091309882	0	1
2306	1	2	6	69.29	41.22	102.14	15.74	79.09	36.18	97.62	12.4	73.52	32.06	90.55	15.38	70.01	31.67	102.41	14.06	228	5.429345629	0	1
2306	1	2	7	50.77	102.62	79.37	76.3	49.48	103.39	77.82	85.38	48.34	96.81	81.29	80.79	45.35	94.76	76.81	75.98	217	5.379897354	1	4
2306	1	2	8	35.28	76.7	37.54	91.81	28.57	74.32	48.15	95.98	33.82	70.84	40.11	83.52	40.58	72.21	37.03	96.93	159	5.068904202	0	2
2306	1	2	9	90.69	72.6	60.6	49.17	92.87	67.84	62.46	62.1	97.59	65.27	63.28	54.97	102.98	69.91	60.23	64.36	168	5.123963979	1	1
2306	1	2	10	105.29	100.97	107.51	30.73	104.56	105.63	114.82	28.36	102.24	105.31	106.49	44.54	108.02	99.09	116.26	34.9	204	5.318119994	0	3
